Index,NAME,INCHIKEY,superclass,subclass,FORMULA,ExactMass,Dot,Cos,Dot_MI,Diff,Match,entropy,jaccard,TP,FP,FN,TN,TPR,missed in QCEIMS predicted spectra
612," Methyltrioxitol, TMS derivative",LGPOIKHOZYPSME-UHFFFAOYSA-N,alcohol,aliphatic, C10H24O4Si,236.144385,"201,507","518,621","215,009","13,501","276,604","0,673","0,609",38,25,4,632,"1,310344828","0,095238095"
613," 2-Methyl-6-tert-butylphenol, TMS derivative",KXHGVBXGYZWMKH-UHFFFAOYSA-N,alcohol,aromatic, C14H24OSi,236.159642,"843,193","398,411","737,072","106,12","630,773","0,661","0,796",51,52,5,591,"0,894736842","0,089285714"
614," 2-Methyl-4-phenyl-2-butanol, TMS derivative",ALFONRISBKRHNY-UHFFFAOYSA-N,alcohol,aliphatic, C14H24OSi,236.159642,"228,57","268,802","418,322","189,752","241,201","0,392","0,232",20,42,4,633,"0,434782609","0,166666667"
615," 4-tert-Amylphenol, TMS derivative",CIZIOEKXALVGDF-UHFFFAOYSA-N,alcohol,aromatic, C14H24OSi,236.159642,"637,584","200,287","592,866","44,719","517,554","0,519","0,732",22,82,4,591,"0,255813953","0,153846154"
616," DL-Phenylalanine, TMS derivative",NBXFAHHUVWSAFQ-UHFFFAOYSA-N,acid,aliphatic, C12H19NO2Si,237.1185055,"415,733","763,038","257,064","158,669","410,388","0,728","0,603",24,17,19,639,"0,666666667","0,441860465"
617," 4'-Methoxyacetophenone oxime, TMS derivative",GYMYUGNWFTVHNC-JLHYYAGUSA-N,alcohol,aliphatic, C12H19NO2Si,237.1185055,"909,18","938,162","574,676","334,504","716,783","0,832","0,588",20,16,12,651,"0,714285714","0,375"
618," Benzocaine, TMS derivative",MBUKPTCGZZRZQR-UHFFFAOYSA-N,amines,aromatic, C12H19NO2Si,237.1185055,"830,082","536,453","707,924","122,158","675,103","0,649","0,497",26,9,38,626,"0,553191489","0,59375"
620," D-Pseudoephedrine, TMS derivative",SMWXGVMXEZZFOK-UHFFFAOYSA-N,alcohol,aliphatic, C13H23NOSi,237.154891,"332,259","725,204","461,975","129,716","354,155","0,655","0,488",23,50,3,623,"0,433962264","0,115384615"
621," Ephedrine, TMS derivative",SMWXGVMXEZZFOK-UHFFFAOYSA-N,alcohol,aliphatic, C13H23NOSi,237.154891,"325,283","770,261","431,566","106,283","361,148","0,662","0,472",23,54,3,619,"0,403508772","0,115384615"
622," p-Methoxyamphetamine, TMS derivative",CFXCHMQXQNOWQV-UHFFFAOYSA-N,amines,aliphatic, C13H23NOSi,237.154891,"466,164","313,259","333,3","132,864","441,885","0,581","0,818",21,80,0,598,"0,2625",0
623," 3-Methoxyphenylacetic acid, TMS derivative",HFQBKJHPTWEKOS-UHFFFAOYSA-N,acid,aliphatic, C12H18O3Si,238.102521,"831,175","850,646","525,796","305,379","602,188","0,708","0,526",14,27,13,645,"0,35","0,481481481"
624," 3-Phenoxypropionic acid, TMS derivative",SXIAXOPQUSKNJY-UHFFFAOYSA-N,acid,aliphatic, C12H18O3Si,238.102521,"796,092","601,601","573,715","222,376","606,134","0,603","0,492",32,14,55,598,"0,463768116","0,632183908"
625," 4-Methoxybenzeneacetic acid, TMS derivative",AHCNMCIDHXSNAK-UHFFFAOYSA-N,acid,aliphatic, C12H18O3Si,238.102521,"738,698","833,895","503,87","234,828","623,928","0,679","0,418",19,17,29,634,"0,413043478","0,604166667"
626," 2-Methoxyphenylacetic acid, TMS derivative",RKCAHERJDCJFCL-UHFFFAOYSA-N,acid,aliphatic, C12H18O3Si,238.102521,"789,899","767,808","582,265","207,634","619,191","0,626","0,232",14,27,8,650,"0,4","0,363636364"
627," Phloretic acid, TMS derivative",MUXJGPKMOOWFET-UHFFFAOYSA-N,acid,aliphatic, C12H18O3Si,238.102521,"816,223","423,708","480,169","336,054","617,031","0,587","0,537",17,29,12,641,"0,414634146","0,413793103"
628," .alpha.-Methoxyphenylacetic acid, TMS derivative",QGWFPOPFKMDJPX-UHFFFAOYSA-N,acid,aliphatic, C12H18O3Si,238.102521,"253,405","771,893","199,963","53,442","338,795","0,674","0,392",14,16,22,647,"0,368421053","0,611111111"
629," Methyl mandelate, TMS derivative",PLWQGQBXGJUDPX-UHFFFAOYSA-N,alcohol,aliphatic, C12H18O3Si,238.102521,"580,737","764,949","502,54","78,197","509,795","0,662","0,388",20,16,35,628,"0,392156863","0,636363636"
630," Methyl 4-hydroxyphenylacetate, TMS derivative",PJYMTPVMHGKBNM-UHFFFAOYSA-N,alcohol,aromatic, C12H18O3Si,238.102521,"889,113","880,029","606,032","283,081","701,82","0,742","0,316",20,20,20,639,"0,5","0,5"
631," Acetovanillone, TMS derivative",MKPNSCQBWMXUEF-UHFFFAOYSA-N,alcohol,aromatic, C12H18O3Si,238.102521,"841,579","639,112","740,899","100,68","666,126","0,727","0,608",37,23,31,608,"0,685185185","0,455882353"
632," 2-Ethoxybenzoic acid, TMS derivative",LPNQWYXWIIDKLT-UHFFFAOYSA-N,acid,aromatic, C12H18O3Si,238.102521,"695,256","352,948","697,894","2,638","547,983","0,539","0,618",46,7,52,594,"0,779661017","0,530612245"
633," 2'-Hydroxy-4'-methoxyacetophenone, TMS derivative",DJPUUBCEMVTSRM-UHFFFAOYSA-N,alcohol,aromatic, C12H18O3Si,238.102521,"885,448","924,661","582,603","302,845","714,243","0,774","0,566",23,20,21,635,"0,56097561","0,477272727"
634," 2'-Hydroxy-5'-methoxyacetophenone, TMS derivative",RRJSUXCETPFDSN-UHFFFAOYSA-N,alcohol,aromatic, C12H18O3Si,238.102521,"884,491","874,061","602,359","282,131","726,258","0,75","0,554",23,21,26,629,"0,489361702","0,530612245"
635," 2'-Hydroxy-6'-methoxyacetophenone, TMS derivative",OBBGFYVLKCXJAN-UHFFFAOYSA-N,alcohol,aromatic, C12H18O3Si,238.102521,"892,982","914,766","687,948","205,035","717,714","0,781","0,547",25,12,31,631,"0,581395349","0,553571429"
636," Ethylvanillin, TMS derivative",OSIHZOMMTQWNLE-UHFFFAOYSA-N,alcohol,aromatic, C12H18O3Si,238.102521,"790,447","620,043","587,761","202,687","592,693","0,631","0,552",38,31,41,589,"0,527777778","0,518987342"
637," Methyl m-hydroxyphenylacetate, TMS derivative",QROVAJQBOYPXQR-UHFFFAOYSA-N,alcohol,aromatic, C12H18O3Si,238.102521,"825,159","591,571","648,424","176,734","627,973","0,605","0,313",21,17,18,643,"0,6","0,461538462"
638," 6-Hydroxy-5-methyl-6-vinylbicyclo[3.2.0]heptan-2-one, TMS derivative",BNZHOMLSEIYQQZ-UHFFFAOYSA-N,alcohol,aliphatic, C13H22O2Si,238.1389065,"532,479","227,652","320,599","211,88","449,112","0,549","0,735",63,27,33,576,"1,05","0,34375"
639," 1-Adamantanemethanol, TMS derivative",IEHNQHLWGMOUSU-UHFFFAOYSA-N,alcohol,aliphatic, C14H26OSi,238.175292,"560,78","383,618","640,293","79,513","480,18","0,512","0,351",31,51,4,613,"0,563636364","0,114285714"
640," 2,6-Dimethyl-1-nonen-3-yn-5-ol, TMS derivative",KPQUKWCYWUZRNP-UHFFFAOYSA-N,alcohol,aliphatic, C14H26OSi,238.175292,"393,111","163,58","301,026","92,084","396,641","0,391","0,453",14,75,6,604,"0,172839506","0,3"
641," 3-Nitrobenzoic acid, TMS derivative",PDIIQWNPRAHHQZ-UHFFFAOYSA-N,acid,aromatic, C10H13NO4Si,239.061384,"581,519","476,534","484,365","97,153","479,902","0,622","0,653",28,26,22,623,"0,583333333","0,44"
642," 2-Nitrobenzoic acid, TMS derivative",JVUWOCWLIHYMRJ-UHFFFAOYSA-N,acid,aromatic, C10H13NO4Si,239.061384,"832,296","716,058","656,463","175,833","664,021","0,665","0,554",27,33,11,628,"0,613636364","0,289473684"
643," 4-Nitrobenzoic acid, TMS derivative",XWDMNLMNKPTAHM-UHFFFAOYSA-N,acid,aromatic, C10H13NO4Si,239.061384,"531,255","339,821","590,459","59,204","463,959","0,551","0,621",22,38,7,632,"0,488888889","0,24137931"
644," 2-Nitrophenethyl alcohol, TMS derivative",NXUXCUYYJPRLRN-UHFFFAOYSA-N,alcohol,aliphatic, C11H17NO3Si,239.09777,"730,393","537,896","589,22","141,174","612,869","0,668","0,554",45,24,33,597,"0,789473684","0,423076923"
645," Carbazole, TMS derivative",RDYMCVFFTBXZPJ-UHFFFAOYSA-N,amines,aromatic, C15H17NSi,239.113026,"912,967","764,289","756,347","156,62","712,078","0,77","0,483",20,21,22,636,"0,465116279","0,523809524"
646," 2-Methoxytyramine, TMS derivative",LMPNKONWUKHVMV-UHFFFAOYSA-N,alcohol,aromatic, C12H21NO2Si,239.134155,"640,701","504,861","637,904","2,797","533,198","0,608","0,546",61,20,32,586,"1,173076923","0,344086022"
647," N-(1-Cyclopropylethyl)cyclohexanamine, TMS derivative",DZMUONXSBGWSHZ-UHFFFAOYSA-N,amines,aliphatic, C14H29NSi,239.206926,"565,433","509,286","448,361","117,072","530,598","0,66","0,66",56,25,22,596,"1,191489362","0,282051282"
648," Methyl thiosalicylate, TMS derivative",CSEYFEYPLRWBSJ-UHFFFAOYSA-N,thiols,aromatic, C11H16O2SSi,240.064027,"849,829","687,878","568,802","281,027","651,323","0,663","0,591",27,22,35,615,"0,473684211","0,564516129"
649," 2-(Methylthio)benzoic acid, TMS derivative",VKUGICGAHXDAAO-UHFFFAOYSA-N,acid,aromatic, C11H16O2SSi,240.064027,"760,841","659,551","574,372","186,469","610,077","0,615","0,412",31,25,31,612,"0,553571429","0,5"
650," 4-(Methylthio)benzoic acid, TMS derivative",UDGURYFSTIYAOU-UHFFFAOYSA-N,acid,aromatic, C11H16O2SSi,240.064027,"691,251","603,272","503,021","188,23","561,786","0,562","0,297",19,29,24,627,"0,358490566","0,558139535"
651," 3-(Methylthio)benzoic acid, TMS derivative",UDNQSRZHFATJBX-UHFFFAOYSA-N,acid,aromatic, C11H16O2SSi,240.064027,"767,097","635,808","566,499","200,598","589,048","0,607","0,333",28,26,28,617,"0,518518519","0,5"
653," O-Isobutyl methylphosphonothiolate, TMS derivative",UZRUWIYKZDWBJV-UHFFFAOYSA-N,thiols,aliphatic, C8H21O2PSSi,240.076914,"265,291","65,53","133,604","131,687","284,285","0,262","0,372",15,50,14,620,"0,234375","0,482758621"
654," (4-(Ethylsulfanyl)phenyl)methanol, TMS derivative",UTTAYAVUEYMHOX-UHFFFAOYSA-N,alcohol,aliphatic, C12H20OSSi,240.100412,"785,126","405,231","527,994","257,131","606,471","0,495","0,445",35,23,44,597,"0,52238806","0,556962025"
655," Norharmane, TMS derivative",DJFKVDLRVLYZLD-UHFFFAOYSA-N,amines,aromatic, C14H16N2Si,240.108275,"924,835","804,561","624,828","300,007","735,757","0,808","0,568",21,13,24,641,"0,567567568","0,533333333"
656," 1-Methyl-3-propyl-1H-pyrazole-5-carboxylic acid, TMS derivative",NISKECHTPCLYOW-UHFFFAOYSA-N,acid,aromatic, C11H20N2O2Si,240.129404,"506,623","193,978","527,178","20,555","445,878","0,538","0,546",37,22,26,614,"0,770833333","0,412698413"
658," Furoylglycine, TMS derivative",LFHIJMKOVQHKJV-UHFFFAOYSA-N,acid,aliphatic, C10H15NO4Si,241.077035,"643,315","692,395","480,616","162,699","557,896","0,66","0,506",31,22,39,607,"0,508196721","0,557142857"
659," 2-Methoxy-5-nitrophenol, TMS derivative",XPRNUJURPHIMGP-UHFFFAOYSA-N,alcohol,aromatic, C10H15NO4Si,241.077035,"796,09","601,745","830,755","34,665","623,671","0,695","0,605",52,19,29,599,"1,083333333","0,358024691"
660," 1-Methyl-L-histidine, TMS derivative",CHLBMRHRYDUPSM-UHFFFAOYSA-N,acid,aliphatic, C10H19N3O2Si,241.124654,"426,53","532,594","245,929","180,601","418,498","0,599","0,544",29,37,13,620,"0,58","0,30952381"
661," 2-Aminobiphenyl, TMS derivative",DGSVTTPADXXVON-UHFFFAOYSA-N,amines,aromatic, C15H19NSi,241.128676,"881,93","654,392","831,098","50,832","692,735","0,726","0,75",63,37,10,589,"1,340425532","0,136986301"
663," 1,2-Benzenedimethanethiol, TMS derivative",UOCQOJYGXKUJPM-UHFFFAOYSA-N,thiols,aliphatic, C11H18S2Si,242.061919,"234,031","327,559","360,155","126,124","287,137","0,494","0,497",25,31,9,634,"0,625","0,264705882"
664," 1,3-Dimethyl-5-hydroxymethyluracil, TMS derivative",XWRWQSDWNUHIBJ-UHFFFAOYSA-N,alcohol,aliphatic, C10H18N2O3Si,242.108669,"889,153","781,947","730,004","159,15","682,603","0,712","0,525",39,34,25,601,"0,661016949","0,390625"
665," 6-(Hydroxymethyl)-1,3-dimethyl-2,4(1H,3H)-pyrimidinedione, TMS derivative",UCBBBEWRGWINKT-UHFFFAOYSA-N,alcohol,aliphatic, C10H18N2O3Si,242.108669,"843,836","542,711","732,473","111,363","641,069","0,655","0,693",53,25,25,596,"1,06","0,320512821"
666," 4-Phenylphenol, TMS derivative",GHGFFDRFLKHBGD-UHFFFAOYSA-N,alcohol,aromatic, C15H18OSi,242.112692,"859,561","746,479","689,182","170,379","723,334","0,744","0,535",40,19,20,620,"1,025641026","0,333333333"
667," 9-Decenoic acid, TMS derivative",MRTNMSOGKPRTDN-UHFFFAOYSA-N,acid,aliphatic, C13H26O2Si,242.170207,"436,405","284,733","424,58","11,825","423,391","0,536","0,629",57,14,36,592,"1,14","0,387096774"
668," (S)-(-)-Citronellic acid, TMS derivative",NVBOIUPUPKAOBL-UHFFFAOYSA-N,acid,aliphatic, C13H26O2Si,242.170207,"623,353","406,254","558,814","64,538","538,187","0,6","0,594",57,8,49,585,1,"0,462264151"
669," (R)-(+)-Citronellic acid, TMS derivative",NVBOIUPUPKAOBL-UHFFFAOYSA-N,acid,aliphatic, C13H26O2Si,242.170207,"644,066","376,077","506,967","137,099","536,983","0,578","0,577",51,10,55,583,"0,784615385","0,518867925"
670," Citronellic acid, TMS derivative",NVBOIUPUPKAOBL-UHFFFAOYSA-N,acid,aliphatic, C13H26O2Si,242.170207,"644,638","379,862","393,991","250,647","518,823","0,585","0,655",54,15,52,578,"0,805970149","0,490566038"
671," Linolool oxide, TMS derivative",GFARPMJGIGNOMJ-UHFFFAOYSA-N,alcohol,aliphatic, C13H26O2Si,242.170207,"198,091","196,185","203,934","5,842","257,678","0,467","0,675",26,62,9,602,"0,366197183","0,257142857"
672," Linolool oxide, (Z)-, TMS derivative",GFARPMJGIGNOMJ-UHFFFAOYSA-N,alcohol,aliphatic, C13H26O2Si,242.170207,"230,458","257,568","219,52","10,938","268,324","0,489","0,656",28,67,7,597,"0,378378378","0,2"
673," Linolool oxide, (E)-, TMS derivative",GFARPMJGIGNOMJ-UHFFFAOYSA-N,alcohol,aliphatic, C13H26O2Si,242.170207,"219,722","214,821","204,356","15,366","282,76","0,468","0,66",29,67,6,597,"0,397260274","0,171428571"
674," Triacetonamine oxime, TMS derivative",SPAVQRQPMWFOPV-UHFFFAOYSA-N,alcohol,aliphatic, C12H26N2OSi,242.18144,"730,177","558,069","464,279","265,898","601,784","0,711","0,591",61,5,32,601,"1,648648649","0,344086022"
675," 10-Undecen-1-ol, TMS derivative",ZHPUNQPMNQHBJE-UHFFFAOYSA-N,alcohol,aliphatic, C14H30OSi,242.206593,"522,607","231,028","483,775","38,832","449,09","0,521","0,472",35,45,11,608,"0,625","0,239130435"
676," 2-Undecen-1-ol, (E)-, TMS derivative",UEIWYSXKYJIJSH-OUKQBFOZSA-N,alcohol,aliphatic, C14H30OSi,242.206593,"637,487","342,838","570,6","66,887","551,979","0,606","0,624",59,15,32,593,"1,255319149","0,351648352"
677," p-Toluenesulfonamide, TMS derivative",KPNVQKJPVNHKBT-UHFFFAOYSA-N,amides,aliphatic, C10H17NO2SSi,243.074926,"501,484","197,41","329,523","171,961","470,106","0,446","0,489",25,29,13,632,"0,595238095","0,342105263"
678," 1-Propionylproline, TMS derivative",BGIVMWLYOTXFND-UHFFFAOYSA-N,acid,aliphatic, C11H21NO3Si,243.12907,"835,138","285,949","367,905","467,233","641,372","0,616","0,705",32,49,7,611,"0,571428571","0,179487179"
680," 1,2,3,4-Tetrahydrocarbazole, TMS derivative",LSFCWBSXSLGYSX-UHFFFAOYSA-N,amines,aromatic, C15H21NSi,243.144326,"845,126","666,358","617,849","227,276","672,886","0,68","0,602",58,50,20,571,"0,828571429","0,256410256"
681," p-Toluenesulfonic acid, TMS derivative",GDEWVMDXPUXBKU-UHFFFAOYSA-N,alcohol,aliphatic, C10H16O3SSi,244.058942,"344,779","214,816","247,145","97,634","351,837","0,386","0,385",11,17,21,650,"0,289473684","0,65625"
682," 1-Naphthoic acid, TMS derivative",UUTZVQNCBBAIBO-UHFFFAOYSA-N,acid,aromatic, C14H16O2Si,244.091956,"782,662","640,933","604,195","178,467","651,319","0,69","0,475",22,13,23,641,"0,611111111","0,511111111"
698," 4-Methyl-1,3-dihydro-2H-1,5-benzodiazepin-2-one, TMS derivative",VCZWEGVWAHZDGQ-UHFFFAOYSA-N,amides,aromatic, C13H18N2OSi,246.118839,"830,19","513,514","746,831","83,359","653,056","0,661","0,651",49,23,38,589,"0,803278689","0,436781609"
701," 5-methoxy-4,4-dimethyl-5-oxopentanoic acid, TMS derivative",SOHQKHHTPKNBIV-UHFFFAOYSA-N,acid,aliphatic, C11H22O4Si,246.128736,"366,093","371,976","439,801","73,708","348,585","0,57","0,569",43,21,31,604,"0,826923077","0,418918919"
702," Monomethyl pimelate, TMS derivative",UMDUIZOAPOMNTH-UHFFFAOYSA-N,acid,aliphatic, C11H22O4Si,246.128736,"319,436","249,938","484,827","165,391","321,644","0,472","0,577",47,15,39,598,"0,87037037","0,453488372"
703," Valylglycine, TMS derivative",XRSBJEAFGLLIPJ-UHFFFAOYSA-N,acid,aliphatic, C10H22N2O3Si,246.139969,"187,544","474,484","398,6","211,057","238,968","0,625","0,622",22,36,4,637,"0,55","0,153846154"
704," Glycyl-L-Valine, TMS derivative",DIOQSQWMITVLNU-UHFFFAOYSA-N,acid,aliphatic, C10H22N2O3Si,246.139969,"628,956","447,207","593,921","35,035","526,733","0,582","0,542",43,5,45,606,"0,86","0,511363636"
705," Ethyl 6-hydroxyheptanoate, TMS derivative",LBXVJWLBCNGTMY-UHFFFAOYSA-N,alcohol,aliphatic, C12H26O3Si,246.165121,"231,511","298,072","391,316","159,805","267,524","0,554","0,607",43,10,44,602,"0,796296296","0,505747126"
706," Ethyl 2-ethyl-3-hydroxyvalerate, TMS derivative",KTERKKAQKGAUQS-UHFFFAOYSA-N,alcohol,aliphatic, C12H26O3Si,246.165121,"414,266","177,409","414,536","0,269","367,949","0,4","0,466",23,35,23,618,"0,396551724","0,5"
707," 6-tert-Butoxy-1-hexanol, TMS derivative",YUJKZWXYBVYIHS-UHFFFAOYSA-N,alcohol,aliphatic, C13H30O2Si,246.201507,"107,47","647,147","189,503","82,033","171,027","0,586","0,454",30,25,24,620,"0,612244898","0,444444444"
708," 2-(2-Methoxyethyl)-1-heptanol, TMS derivative",FTOMFUYDEZTFIN-UHFFFAOYSA-N,alcohol,aliphatic, C13H30O2Si,246.201507,"261,795","479,836","428,658","166,862","281,38","0,599","0,573",47,19,41,592,"0,783333333","0,465909091"
709," 5,7-Dimethylisatin, TMS derivative",KUFVTTHEBWAJJW-UHFFFAOYSA-N,amides,aromatic, C13H17NO2Si,247.102856,"866,655","804,158","725,175","141,48","665,763","0,642","0,52",39,12,53,595,"0,6","0,576086957"
710," 5-Ethyl-1H-indole-2,3-dione, TMS derivative",CPTXNBJPIOKVLJ-UHFFFAOYSA-N,amides,aromatic, C13H17NO2Si,247.102856,"797,427","717,923","652,071","145,356","642,178","0,606","0,444",38,19,64,578,"0,457831325","0,62745098"
711," 3-Indoleacetic acid, TMS derivative",PNYNSYZOBWBNFR-UHFFFAOYSA-N,acid,aliphatic, C13H17NO2Si,247.102856,"858,209","739,857","514,007","344,202","718,371","0,727","0,377",15,19,16,649,"0,428571429","0,516129032"
712," 1H-Indole-1-acetic acid, TMS derivative",QSNYXYIMLGVIJP-UHFFFAOYSA-N,acid,aliphatic, C13H17NO2Si,247.102856,"884,446","823,784","619,426","265,021","750,839","0,772","0,398",19,16,18,646,"0,558823529","0,486486486"
713," 1-Methylindole-2-carboxylic acid, TMS derivative",DMFZMCPFVIWFNQ-UHFFFAOYSA-N,acid,aromatic, C13H17NO2Si,247.102856,"820,818","443,334","653,257","167,561","657,175","0,607","0,465",29,24,21,625,"0,644444444","0,42"
715," Methyl 2-hydroxy-4-methyl-4-nitroso-pentanoate, TMS derivative",BSZOQCQSNLQJBV-UHFFFAOYSA-N,alcohol,aliphatic, C10H21NO4Si,247.123984,"564,767","231,107","68,88","495,887","379,997","0,245","0,066",8,92,0,599,"0,086956522",0
716," Diethyl aminomalonate, TMS derivative",CXAFIQMUDLFRPE-UHFFFAOYSA-N,amines,aliphatic, C10H21NO4Si,247.123984,"430,493","144,937","374,277","56,217","408,577","0,381","0,437",20,21,26,632,"0,425531915","0,565217391"
717," 1-Indan-1-ylethanone oxime, (Z)-, TMS derivative",HDCJQVUGAAVYFV-PTNGSMBKSA-N,alcohol,aliphatic, C14H21NOSi,247.139241,"789,935","189,316","441,023","348,911","659,887","0,483","0,393",14,10,28,647,"0,368421053","0,666666667"
718," 1-Indan-1-yl-ethanone oxime, (E)-, TMS derivative",HDCJQVUGAAVYFV-RVDMUPIBSA-N,alcohol,aliphatic, C14H21NOSi,247.139241,"817,901","231,818","612,298","205,602","654,372","0,542","0,455",22,17,23,637,"0,55","0,511111111"
729," 3-Benzoylacrylic acid, TMS derivative",JFXJZKBGIYVKKR-MDZDMXLPSA-N,acid,aliphatic, C13H16O3Si,248.086871,"510,119","512,851","446,03","64,089","462,3","0,565","0,292",22,30,26,621,"0,392857143","0,541666667"
730," Hymecromone, TMS derivative",QHQOZLBDGGWMFA-UHFFFAOYSA-N,alcohol,aromatic, C13H16O3Si,248.086871,"883,36","830,336","680,824","202,536","682,628","0,738","0,637",47,24,46,582,"0,671428571","0,494623656"
732," 1H-indole-2,3-dione 3-(O-methyloxime), TMS derivative",IGPQQOXZERTVOC-QBFSEMIESA-N,amides,aromatic, C12H16N2O2Si,248.0981045,"868,044","783,436","484,975","383,069","664,775","0,68","0,602",33,27,25,614,"0,634615385","0,431034483"
733," Dimethyl 3-hydroxypentanedioate, TMS derivative",BMHHUWIFDYJACM-UHFFFAOYSA-N,alcohol,aliphatic, C10H20O5Si,248.108,"687,409","278,864","573,813","113,595","512,085","0,504","0,483",46,23,25,605,"0,958333333","0,352112676"
740," 3-Ethyl-3,4-dihydro-2(1H)-quinoxalinone, TMS derivative",KSZNCWQAKUOIKK-UHFFFAOYSA-N,amines,aromatic, C13H20N2OSi,248.13449,"648,092","320,265","669,32","21,228","542,024","0,655","0,573",66,55,9,569,"1,03125","0,12"
741," (2-Butoxyethoxy)acetic Acid, TMS derivative",DMTAWFZWGJUAQL-UHFFFAOYSA-N,acid,aliphatic, C11H24O4Si,248.144385,"505,116","454,439","174,325","330,79","454,925","0,638","0,548",36,18,20,625,"0,947368421","0,357142857"
744," Benzylpiperazine, TMS derivative",FVJQVBLAJHJAMN-UHFFFAOYSA-N,amines,aliphatic, C14H24N2Si,248.170876,"856,001","561,639","657,745","198,257","659,306","0,642","0,536",48,33,33,585,"0,727272727","0,407407407"
745," 5-Methoxyisatin, TMS derivative",NCJRUHBKVYYRLM-UHFFFAOYSA-N,amides,aromatic, C12H15NO3Si,249.08212,"807,549","765,736","603,886","203,662","625,324","0,643","0,629",34,14,67,584,"0,419753086","0,663366337"
748," Phenmetrazine, TMS derivative",FHYMPLCXQGPUCB-UHFFFAOYSA-N,amines,aliphatic, C14H23NOSi,249.154891,"802,666","304,042","417,445","385,22","598,972","0,595","0,549",59,46,13,581,1,"0,180555556"
749," N-Hydroxy-1-(4-methylphenyl)propanimine, (Z)-, TMS derivative",ULCMOOUMYLWYAG-PFONDFGASA-N,alcohol,aliphatic, C14H23NOSi,249.154891,"613,888","445,632","498,798","115,089","518,186","0,644","0,58",41,18,30,610,"0,854166667","0,422535211"
750," (E)-N-Hydroxy-1-(4-methylphenyl)propanimine, TMS derivative",ULCMOOUMYLWYAG-CCEZHUSRSA-N,alcohol,aliphatic, C14H23NOSi,249.154891,"678,603","578,965","534,075","144,528","546,768","0,676","0,62",52,17,26,604,"1,209302326","0,333333333"
753," 3-(1-Methyl-2-pyrrolidinyl)-2-pyridinylamine, TMS derivative",SZXBYMQRXMAZJF-UHFFFAOYSA-N,amines,aromatic, C13H23N3Si,249.166124,"858,363","644,094","862,982","4,62","678,403","0,786","0,76",97,18,14,570,"3,03125","0,126126126"
754," 3,6-Dioxaoctanedioic acid, TMS derivative",ITXFSNMRHSIDTG-UHFFFAOYSA-N,acid,aliphatic, C9H18O6Si,250.087265,"306,291","492,523","172,623","133,669","349,207","0,552","0,508",30,19,24,626,"0,697674419","0,444444444"
755," Methyl o-coumarate, TMS derivative",WYFVWTTXZPTAKZ-MDZDMXLPSA-N,alcohol,aromatic, C13H18O3Si,250.102521,"871,269","647,739","669,564","201,705","679,584","0,631","0,317",36,41,14,608,"0,654545455","0,28"
756," 3-Benzoylpropionic acid, TMS derivative",QXBLMUZEBBSOJH-UHFFFAOYSA-N,acid,aliphatic, C13H18O3Si,250.102521,"767,885","579,254","456,036","311,849","622,216","0,659","0,553",22,38,11,628,"0,448979592","0,333333333"
757," 2-Methoxycinnamic acid, TMS derivative",IREWBZSPSFACLT-MDZDMXLPSA-N,acid,aliphatic, C13H18O3Si,250.102521,"679,634","644,956","657,741","21,893","563,584","0,681","0,474",40,21,31,607,"0,769230769","0,436619718"
758," 4-Methoxycinnamic acid, TMS derivative",YQVAQSPGNGFHAH-JXMROGBWSA-N,acid,aliphatic, C13H18O3Si,250.102521,"836,958","792,708","681,674","155,284","679,537","0,71","0,415",32,17,32,618,"0,653061224","0,5"
759," Coniferyl aldehyde, TMS derivative",QVPSJMTZAAPWKX-AATRIKPKSA-N,alcohol,aromatic, C13H18O3Si,250.102521,"877,224","726,411","781,856","95,368","696,105","0,732","0,513",52,16,62,569,"0,666666667","0,543859649"
760," 3-Methoxycinnamic acid, TMS derivative",RGDYRMJCKDCLTE-CMDGGOBGSA-N,acid,aliphatic, C13H18O3Si,250.102521,"852,125","671,322","750,086","102,038","697,048","0,685","0,392",27,23,31,618,"0,5","0,534482759"
761," Methyl p-coumarate, TMS derivative",LGVIPPVQPDFMAY-JXMROGBWSA-N,alcohol,aromatic, C13H18O3Si,250.102521,"881,33","718,393","762,054","119,276","688,508","0,695","0,478",48,13,58,580,"0,676056338","0,547169811"
762," Methyl m-hydroxycinnamate, TMS derivative",SFBTYZWYVDJDMP-CMDGGOBGSA-N,alcohol,aromatic, C13H18O3Si,250.102521,"840,595","739,398","671,044","169,551","659,69","0,649","0,349",27,24,30,618,"0,5","0,526315789"
763," Cyclohexyl hydrogen methylphosphonate, TMS derivative",JHVDWKZCBFJEAR-UHFFFAOYSA-N,alcohol,aliphatic, C10H23O3PSi,250.115408,"18,573","121,3","42,606","24,033","86,84","0,3","0,248",18,35,25,621,"0,3","0,581395349"
764," 4-(1-Methyl-1-siletanyl)phenol, TMS derivative",BPYVLAVQGMSVJI-UHFFFAOYSA-N,alcohol,aromatic, C13H22OSi2,250.120918,"719,944","351,848","735,074","15,131","580,473","0,598","0,583",51,24,32,592,"0,910714286","0,385542169"
765," [2-(2-Methoxyethoxy)ethoxy]acetic acid, TMS derivative",KJJHDVZUQQAFMG-UHFFFAOYSA-N,acid,aliphatic, C10H22O5Si,250.123651,"229,741","579,267","90,593","139,149","269,249","0,685","0,58",38,18,15,628,"1,151515152","0,283018868"
